Epoch,train_loss,train_acc,val_loss,val_acc,time
81.0,1.004188060760498,0.9071430563926697,1.3812710046768188,0.7779998779296875,0.009362936019897461
82.0,0.995618462562561,0.9214287400245667,1.3750309944152832,0.7819998860359192,0.009225130081176758
83.0,0.9739930629730225,0.9142858982086182,1.3688781261444092,0.7819998860359192,0.009381294250488281
84.0,0.9721729755401611,0.9428573846817017,1.3629732131958008,0.7819998860359192,0.009136199951171875
85.0,0.91956627368927,0.9714288115501404,1.3569750785827637,0.7819998860359192,0.009181022644042969
86.0,0.9700003862380981,0.9285716414451599,1.3511109352111816,0.7799999117851257,0.009678125381469727
87.0,0.9494439959526062,0.9357144832611084,1.345371127128601,0.7799999117851257,0.009505033493041992
88.0,0.9192290306091309,0.9428573846817017,1.3397502899169922,0.7799999117851257,0.009920835494995117
89.0,0.9440581798553467,0.9285715818405151,1.3339847326278687,0.7779998779296875,0.008903026580810547
90.0,0.9070853590965271,0.9714288115501404,1.3279314041137695,0.7779998779296875,0.009261846542358398
91.0,0.9370307922363281,0.9571430683135986,1.3220610618591309,0.7799999117851257,0.01005101203918457
92.0,0.9230680465698242,0.9428573846817017,1.3162193298339844,0.7799999117851257,0.009608983993530273
93.0,0.8842945098876953,0.9357144832611084,1.310598611831665,0.7799999117851257,0.009123086929321289
94.0,0.8793860673904419,0.9428573846817017,1.3054447174072266,0.7819998860359192,0.009454965591430664
95.0,0.9092118144035339,0.9428573846817017,1.3002336025238037,0.7859998941421509,0.010332822799682617
96.0,0.9046334028244019,0.9357144832611084,1.2950159311294556,0.7839999198913574,0.009982824325561523
97.0,0.8969095945358276,0.9214287400245667,1.2902363538742065,0.7839999198913574,0.010380983352661133
98.0,0.9243416786193848,0.9428573846817017,1.2855095863342285,0.7839999198913574,0.009598970413208008
99.0,0.8921788334846497,0.9357145428657532,1.2802813053131104,0.7839999198913574,0.010020971298217773
100.0,0.9255068898200989,0.9428573846817017,1.2756930589675903,0.7839999198913574,0.009767770767211914
101.0,0.8714934587478638,0.9285715818405151,1.270869255065918,0.7879999279975891,0.00957179069519043
102.0,0.8550155162811279,0.9357144832611084,1.266334056854248,0.7879999279975891,0.009179115295410156
103.0,0.8562332391738892,0.9357144832611084,1.2619998455047607,0.7879999279975891,0.009093046188354492
104.0,0.8004589080810547,0.9285716414451599,1.2575218677520752,0.7879999279975891,0.009338855743408203
105.0,0.8441654443740845,0.9500002264976501,1.2530258893966675,0.7879999279975891,0.009128093719482422
106.0,0.7995855808258057,0.9642858505249023,1.2490931749343872,0.7859998941421509,0.008877754211425781
107.0,0.8068795204162598,0.9357144832611084,1.2452218532562256,0.7839999198913574,0.008966922760009766
108.0,0.8069159388542175,0.9714288115501404,1.2418960332870483,0.7839999198913574,0.008835077285766602
109.0,0.886671781539917,0.900000274181366,1.238815426826477,0.7819998860359192,0.009188175201416016
110.0,0.7687162160873413,0.9642858505249023,1.2356785535812378,0.7839999198913574,0.009041309356689453
111.0,0.8054530620574951,0.9214287400245667,1.232847809791565,0.7819998860359192,0.009010076522827148
112.0,0.8186019659042358,0.9642858505249023,1.2299963235855103,0.7819998860359192,0.009333133697509766
113.0,0.7456785440444946,0.9785717129707336,1.2277886867523193,0.7819998860359192,0.010240793228149414
114.0,0.8182018399238586,0.9214287996292114,1.2256433963775635,0.7819998860359192,0.009340763092041016
115.0,0.8130927085876465,0.9428573846817017,1.2230507135391235,0.7839999198913574,0.010080099105834961
116.0,0.8182846307754517,0.9142858982086182,1.2206506729125977,0.7839999198913574,0.010287761688232422
117.0,0.7868805527687073,0.9500002264976501,1.218164324760437,0.7839999198913574,0.009302139282226562
118.0,0.7328366041183472,0.9571430683135986,1.2157964706420898,0.7819998860359192,0.009788036346435547
119.0,0.7584682703018188,0.9571430683135986,1.2130612134933472,0.7819998860359192,0.009848833084106445
120.0,0.8094794750213623,0.9285715818405151,1.2102088928222656,0.7799999117851257,0.009935140609741211
121.0,0.7567794322967529,0.9714288115501404,1.2073701620101929,0.7819998860359192,0.009779930114746094
122.0,0.7351999878883362,0.9642858505249023,1.203477382659912,0.7819998860359192,0.009084224700927734
123.0,0.7337987422943115,0.9714288115501404,1.1997780799865723,0.7839999198913574,0.009216070175170898
124.0,0.7544995546340942,0.9500002264976501,1.1963319778442383,0.7839999198913574,0.008707761764526367
125.0,0.778369665145874,0.9500002264976501,1.192283034324646,0.7839999198913574,0.00882411003112793
126.0,0.7230796217918396,0.9642858505249023,1.187964916229248,0.7839999198913574,0.00901484489440918
127.0,0.7591460943222046,0.9571430683135986,1.1833468675613403,0.7839999198913574,0.008919954299926758
128.0,0.7308676242828369,0.9714288115501404,1.178544521331787,0.7799999117851257,0.008987903594970703
129.0,0.7536939978599548,0.9500002264976501,1.173891305923462,0.7799999117851257,0.009016990661621094
130.0,0.7561365365982056,0.9571430683135986,1.1695756912231445,0.7799999117851257,0.009116888046264648
131.0,0.7450186610221863,0.9642859697341919,1.1652698516845703,0.7779998779296875,0.009077072143554688
132.0,0.7049739360809326,0.9785715937614441,1.161177158355713,0.775999903678894,0.009107828140258789
133.0,0.7255721092224121,0.9571430683135986,1.1575652360916138,0.7779998779296875,0.00896310806274414
134.0,0.8067349195480347,0.9500002264976501,1.154319405555725,0.7779998779296875,0.009053945541381836
135.0,0.6831322908401489,0.9714288115501404,1.1514968872070312,0.7779998779296875,0.009422063827514648
136.0,0.7042975425720215,0.9714288115501404,1.1489559412002563,0.7779998779296875,0.009370088577270508
137.0,0.761658787727356,0.9285716414451599,1.1468839645385742,0.775999903678894,0.009150981903076172
138.0,0.7051796913146973,0.9642858505249023,1.1447677612304688,0.7779998779296875,0.009370803833007812
139.0,0.7149085998535156,0.9357144832611084,1.142612338066101,0.7779998779296875,0.009512186050415039
140.0,0.7105976343154907,0.9571430683135986,1.141066312789917,0.7799999117851257,0.009330987930297852
141.0,0.6851034760475159,0.9714288115501404,1.1401275396347046,0.7799999117851257,0.009700775146484375
142.0,0.6983375549316406,0.9571430683135986,1.1390513181686401,0.7779998779296875,0.009246110916137695
143.0,0.6846644878387451,0.9428573846817017,1.138171911239624,0.7799999117851257,0.009285211563110352
144.0,0.7360131740570068,0.9714288115501404,1.1370881795883179,0.7799999117851257,0.009067058563232422
145.0,0.7437434196472168,0.9714288115501404,1.135718822479248,0.7799999117851257,0.008798837661743164
146.0,0.7207478284835815,0.9642858505249023,1.134493350982666,0.7799999117851257,0.008774995803833008
147.0,0.6699756383895874,0.9642859697341919,1.1328877210617065,0.7819998860359192,0.008934974670410156
148.0,0.6744117140769958,0.9714288115501404,1.1313185691833496,0.7819998860359192,0.008876800537109375
149.0,0.6738249063491821,0.9500002264976501,1.1300315856933594,0.7819998860359192,0.008892059326171875
150.0,0.6451947689056396,0.9571430683135986,1.128488540649414,0.7819998860359192,0.009352922439575195
151.0,0.6785746812820435,0.9642858505249023,1.1274217367172241,0.7819998860359192,0.008931159973144531
152.0,0.7005813121795654,0.9714288115501404,1.1265850067138672,0.7819998860359192,0.008970022201538086
153.0,0.7258703112602234,0.9428573846817017,1.125249981880188,0.7819998860359192,0.008866071701049805
154.0,0.6638522148132324,0.9785717129707336,1.1234493255615234,0.7819998860359192,0.008885860443115234
155.0,0.6826727390289307,0.9642858505249023,1.1217164993286133,0.7819998860359192,0.008918046951293945
156.0,0.683749794960022,0.9928573369979858,1.1203835010528564,0.7819998860359192,0.009100914001464844
157.0,0.6128772497177124,0.9785717129707336,1.1184669733047485,0.7799999117851257,0.008977890014648438
158.0,0.6497597694396973,0.9642858505249023,1.1159228086471558,0.7799999117851257,0.009769916534423828
159.0,0.628895103931427,0.9571430683135986,1.113432765007019,0.7799999117851257,0.009473085403442383
160.0,0.6800835132598877,0.9642858505249023,1.1109504699707031,0.7799999117851257,0.009241104125976562
161.0,0.6669847369194031,0.9714288115501404,1.108454704284668,0.7819998860359192,0.009058952331542969
162.0,0.6604621410369873,0.9571430683135986,1.1053210496902466,0.7819998860359192,0.009187936782836914
163.0,0.6479732990264893,0.9642858505249023,1.10239839553833,0.7779998779296875,0.009272098541259766
164.0,0.6525720357894897,0.9357144832611084,1.1001979112625122,0.7779998779296875,0.00923609733581543
165.0,0.7041906118392944,0.9428573846817017,1.0981720685958862,0.7779998779296875,0.008939027786254883
166.0,0.6918174028396606,0.9714288115501404,1.096272587776184,0.7779998779296875,0.009103059768676758
167.0,0.6468968987464905,0.9714288115501404,1.0948545932769775,0.7779998779296875,0.00898599624633789
168.0,0.7057994604110718,0.9714288115501404,1.093520998954773,0.7799999117851257,0.009634017944335938
169.0,0.589435338973999,0.9714288115501404,1.0923374891281128,0.7819998860359192,0.008824825286865234
170.0,0.6395407915115356,0.9428573846817017,1.0917010307312012,0.7819998860359192,0.008888006210327148
171.0,0.7074204683303833,0.9571430683135986,1.0906624794006348,0.7819998860359192,0.008906841278076172
172.0,0.628191351890564,0.9500002264976501,1.090022087097168,0.7819998860359192,0.008929014205932617
173.0,0.6608058214187622,0.9714288115501404,1.0896751880645752,0.7859998941421509,0.009047985076904297
174.0,0.6035763025283813,0.9714288115501404,1.0888686180114746,0.7879999279975891,0.008974075317382812
175.0,0.6490205526351929,0.9642858505249023,1.088341236114502,0.7879999279975891,0.00894784927368164
176.0,0.6649923920631409,0.9500002264976501,1.087127447128296,0.7859998941421509,0.008838891983032227
177.0,0.6391350030899048,0.9428573250770569,1.0861926078796387,0.7859998941421509,0.008980989456176758
178.0,0.5981525778770447,0.9785717129707336,1.0851186513900757,0.7839999198913574,0.008974075317382812
179.0,0.6587372422218323,0.9714288115501404,1.0841460227966309,0.7799999117851257,0.009022951126098633
180.0,0.6489588022232056,0.9642858505249023,1.0828959941864014,0.7799999117851257,0.009392976760864258
181.0,0.6804267764091492,0.9357145428657532,1.080920934677124,0.7819998860359192,0.009410858154296875
182.0,0.6605475544929504,0.9214287400245667,1.0785274505615234,0.7819998860359192,0.009475946426391602
183.0,0.630763053894043,0.9571430683135986,1.075954556465149,0.7859998941421509,0.009263992309570312
184.0,0.5964429378509521,0.9928573369979858,1.0739538669586182,0.7879999279975891,0.00922703742980957
185.0,0.6544151306152344,0.9285716414451599,1.071980357170105,0.7839999198913574,0.00952601432800293
186.0,0.6346596479415894,0.9642858505249023,1.0704249143600464,0.7839999198913574,0.009631872177124023
187.0,0.571556806564331,0.9785715937614441,1.0681918859481812,0.7819998860359192,0.009073019027709961
188.0,0.6210709810256958,0.9500002264976501,1.065576434135437,0.7799999117851257,0.009035110473632812
189.0,0.6327220797538757,0.9571430683135986,1.063173532485962,0.7779998779296875,0.009286880493164062
190.0,0.6312493085861206,0.9642858505249023,1.0611400604248047,0.775999903678894,0.009116888046264648
191.0,0.6314381957054138,0.9571430683135986,1.0589925050735474,0.775999903678894,0.009554147720336914
192.0,0.6514251232147217,0.9571430683135986,1.0575592517852783,0.7779998779296875,0.00869894027709961
193.0,0.6513957977294922,0.9500002264976501,1.05588960647583,0.7779998779296875,0.008702993392944336
194.0,0.5774948596954346,0.9928573369979858,1.0543535947799683,0.7799999117851257,0.0090179443359375
195.0,0.6056538820266724,0.9571430683135986,1.0525743961334229,0.7839999198913574,0.009174108505249023
196.0,0.6101683378219604,0.9642858505249023,1.051277756690979,0.7839999198913574,0.008785247802734375
197.0,0.6158368587493896,0.9642858505249023,1.0500167608261108,0.7859998941421509,0.00880289077758789
198.0,0.6230411529541016,0.9785717129707336,1.0489600896835327,0.7859998941421509,0.008909225463867188
199.0,0.5482803583145142,0.9857145547866821,1.0478249788284302,0.7859998941421509,0.008955717086791992
200.0,0.5654727816581726,0.9785715937614441,1.0474389791488647,0.7859998941421509,0.00888514518737793
